subject,verb,score,priming_amount,group,modality,test,trial_order,time,cloze,wmc,rec_pre
290,shave,0,22,exp,FTF,prod1,4,a_pre,32,68,1
290,lose,0,22,exp,FTF,prod1,5,a_pre,32,68,1
290,receive,0,22,exp,FTF,prod1,9,a_pre,32,68,1
290,hang,0,22,exp,FTF,prod1,10,a_pre,32,68,1
290,take,0,22,exp,FTF,prod1,11,a_pre,32,68,1
290,cook,0,22,exp,FTF,prod1,12,a_pre,32,68,1
290,eat,0,22,exp,FTF,prod3,1,post1,32,68,1
1260,record,0,78,exp,CMC,prod3,2,a_pre,22,56,10
1260,organize,0,78,exp,CMC,prod3,3,a_pre,22,56,10
1260,display,0,78,exp,CMC,prod3,4,a_pre,22,56,10
1260,wash,0,78,exp,CMC,prod3,5,a_pre,22,56,10
1260,pump,0,78,exp,CMC,prod3,6,a_pre,22,56,10
1260,stack,0,78,exp,CMC,prod3,8,a_pre,22,56,10
1260,measure,0,78,exp,CMC,prod3,9,a_pre,22,56,10
1260,pour,0,78,exp,CMC,prod3,10,a_pre,22,56,10
1260,wipe,0,78,exp,CMC,prod3,12,a_pre,22,56,10
1260,park,0,78,exp,CMC,prod1,1,post2,22,56,10
1260,harvest,0,78,exp,CMC,prod1,2,post2,22,56,10
1260,cover,0,78,exp,CMC,prod1,3,post2,22,56,10
1260,shave,0,78,exp,CMC,prod1,4,post2,22,56,10
1260,lose,0,78,exp,CMC,prod1,5,post2,22,56,10
1260,put,0,78,exp,CMC,prod1,6,post2,22,56,10
1260,learn,0,78,exp,CMC,prod1,7,post2,22,56,10
1260,change,0,78,exp,CMC,prod1,8,post2,22,56,10
1260,receive,0,78,exp,CMC,prod1,9,post2,22,56,10
1260,hang,0,78,exp,CMC,prod1,10,post2,22,56,10
1260,take,0,78,exp,CMC,prod1,11,post2,22,56,10
1260,cook,0,78,exp,CMC,prod1,12,post2,22,56,10
1280,set,0,12,exp,CMC,prod2,1,a_pre,20,64,3
1280,select,0,12,exp,CMC,prod2,2,a_pre,20,64,3
1280,mount,0,12,exp,CMC,prod2,3,a_pre,20,64,3
1280,vacuum,0,12,exp,CMC,prod2,10,a_pre,20,64,3
1280,drink,0,12,exp,CMC,prod2,12,a_pre,20,64,3
1280,receive,0,12,exp,CMC,prod1,9,post1,20,64,3
1280,cook,0,12,exp,CMC,prod1,12,post1,20,64,3
1280,organize,0,12,exp,CMC,prod3,3,post2,20,64,3
1290,cover,0,61,exp,CMC,prod1,3,a_pre,41,74,6
1290,shave,0,61,exp,CMC,prod1,4,a_pre,41,74,6
1290,receive,0,61,exp,CMC,prod1,9,a_pre,41,74,6
1290,hang,0,61,exp,CMC,prod1,10,a_pre,41,74,6
1290,cook,0,61,exp,CMC,prod1,12,a_pre,41,74,6
58,have,0,36,exp,FTF,prod3,11,a_pre,44,71,15
58,receive,0,36,exp,FTF,prod1,9,post1,44,71,15
1,hear,0,3,exp,FTF,prod2,5,a_pre,40,74,6
1,boil,0,3,exp,FTF,prod2,9,a_pre,40,74,6
1,vacuum,0,3,exp,FTF,prod2,10,a_pre,40,74,6
1,scrub,0,3,exp,FTF,prod2,11,a_pre,40,74,6
1,drink,0,3,exp,FTF,prod2,12,a_pre,40,74,6
1,pump,0,3,exp,FTF,prod3,6,post1,40,74,6
1,wipe,0,3,exp,FTF,prod3,12,post1,40,74,6
1,cover,0,3,exp,FTF,prod1,3,post2,40,74,6
2,shave,0,24,exp,FTF,prod1,4,a_pre,28,71,5
4,park,0,8,exp,FTF,prod1,1,a_pre,40,87,5
4,shave,0,8,exp,FTF,prod1,4,a_pre,40,87,5
4,lose,0,8,exp,FTF,prod1,5,a_pre,40,87,5
4,hear,0,8,exp,FTF,prod2,5,post1,40,87,5
4,cut,0,8,exp,FTF,prod2,7,post1,40,87,5
5,set,0,19,exp,FTF,prod2,1,post1,35,46,6
6,eat,0,46,exp,FTF,prod3,1,a_pre,33,68,14
6,have,0,46,exp,FTF,prod3,11,a_pre,33,68,14
6,wipe,0,46,exp,FTF,prod3,12,a_pre,33,68,14
7,park,0,23,exp,FTF,prod1,1,post2,34,55,7
9,shave,0,0,exp,FTF,prod1,4,post2,31,81,0
10,set,0,12,exp,FTF,prod2,1,a_pre,30,79,6
10,eat,0,12,exp,FTF,prod3,1,post1,30,79,6
10,wipe,0,12,exp,FTF,prod3,12,post1,30,79,6
11,boil,0,17,exp,FTF,prod2,9,a_pre,31,81,6
12,eat,0,10,exp,FTF,prod3,1,a_pre,35,84,5
12,vacuum,0,10,exp,FTF,prod2,10,post2,35,84,5
13,lose,0,3,exp,FTF,prod1,5,post1,45,90,13
13,put,0,3,exp,FTF,prod1,6,post1,45,90,13
13,cook,0,3,exp,FTF,prod1,12,post1,45,90,13
13,scrub,0,3,exp,FTF,prod2,11,post2,45,90,13
14,eat,0,39,exp,FTF,prod3,1,a_pre,33,91,5
14,record,0,39,exp,FTF,prod3,2,a_pre,33,91,5
14,organize,0,39,exp,FTF,prod3,3,a_pre,33,91,5
14,measure,0,39,exp,FTF,prod3,9,a_pre,33,91,5
14,have,0,39,exp,FTF,prod3,11,a_pre,33,91,5
14,wipe,0,39,exp,FTF,prod3,12,a_pre,33,91,5
16,study,0,26,exp,FTF,prod2,4,post1,42,92,9
16,hear,0,26,exp,FTF,prod2,5,post1,42,92,9
16,vacuum,0,26,exp,FTF,prod2,10,post1,42,92,9
16,eat,0,26,exp,FTF,prod3,1,post2,42,92,9
16,measure,0,26,exp,FTF,prod3,9,post2,42,92,9
16,pour,0,26,exp,FTF,prod3,10,post2,42,92,9
18,select,0,16,exp,FTF,prod2,2,a_pre,33,74,6
18,vacuum,0,16,exp,FTF,prod2,10,a_pre,33,74,6
18,pour,0,16,exp,FTF,prod3,10,post1,33,74,6
18,hang,0,16,exp,FTF,prod1,10,post2,33,74,6
21,take,0,12,exp,FTF,prod1,11,post2,23,41,6
23,mount,0,36,exp,FTF,prod2,3,a_pre,32,77,1
24,lose,0,7,exp,FTF,prod1,5,a_pre,5,54,4
24,mount,0,7,exp,FTF,prod2,3,post2,5,54,4
24,store,0,7,exp,FTF,prod2,8,post2,5,54,4
24,boil,0,7,exp,FTF,prod2,9,post2,5,54,4
24,vacuum,0,7,exp,FTF,prod2,10,post2,5,54,4
26,harvest,0,9,exp,FTF,prod1,2,a_pre,26,66,2
26,eat,0,9,exp,FTF,prod3,1,post1,26,66,2
26,pump,0,9,exp,FTF,prod3,6,post1,26,66,2
27,shave,0,34,exp,FTF,prod1,4,a_pre,24,85,2
55,cut,0,30,exp,FTF,prod2,7,a_pre,25,68,6
55,vacuum,0,30,exp,FTF,prod2,10,a_pre,25,68,6
55,scrub,0,30,exp,FTF,prod2,11,a_pre,25,68,6
55,drink,0,30,exp,FTF,prod2,12,a_pre,25,68,6
55,hang,0,30,exp,FTF,prod1,10,post2,25,68,6
59,have,0,13,exp,FTF,prod3,11,post1,34,101,5
60,cut,0,70,exp,FTF,prod2,7,post2,41,83,18
101,set,0,72,exp,CMC,prod2,1,post1,29,78,16
101,cut,0,72,exp,CMC,prod2,7,post1,29,78,16
102,learn,0,51,exp,CMC,prod1,7,a_pre,20,79,5
102,hang,0,51,exp,CMC,prod1,10,a_pre,20,79,5
104,put,0,30,exp,CMC,prod1,6,a_pre,40,66,17
104,learn,0,30,exp,CMC,prod1,7,a_pre,40,66,17
104,cut,0,30,exp,CMC,prod2,7,post1,40,66,17
104,vacuum,0,30,exp,CMC,prod2,10,post1,40,66,17
104,record,0,30,exp,CMC,prod3,2,post2,40,66,17
104,display,0,30,exp,CMC,prod3,4,post2,40,66,17
104,perform,0,30,exp,CMC,prod3,7,post2,40,66,17
104,have,0,30,exp,CMC,prod3,11,post2,40,66,17
104,wipe,0,30,exp,CMC,prod3,12,post2,40,66,17
107,lose,0,8,exp,CMC,prod1,5,post1,11,74,6
108,display,0,38,exp,CMC,prod3,4,post2,37,84,8
109,lose,0,31,exp,CMC,prod1,5,post1,38,69,18
110,cover,0,43,exp,CMC,prod1,3,a_pre,29,57,4
111,sing,0,70,exp,CMC,prod2,6,a_pre,36,63,6
111,take,0,70,exp,CMC,prod1,11,post2,36,63,6
112,cover,0,54,exp,CMC,prod1,3,post1,32,93,5
112,put,0,54,exp,CMC,prod1,6,post1,32,93,5
115,vacuum,0,34,exp,CMC,prod2,10,post1,34,71,0
115,scrub,0,34,exp,CMC,prod2,11,post1,34,71,0
115,drink,0,34,exp,CMC,prod2,12,post1,34,71,0
116,shave,0,46,exp,CMC,prod1,4,a_pre,39,70,9
116,wash,0,46,exp,CMC,prod3,5,post2,39,70,9
117,take,0,18,exp,CMC,prod1,11,post2,39,57,6
117,cook,0,18,exp,CMC,prod1,12,post2,39,57,6
119,display,0,52,exp,CMC,prod3,4,post1,38,78,8
119,lose,0,52,exp,CMC,prod1,5,post2,38,78,8
120,select,0,64,exp,CMC,prod2,2,a_pre,36,81,6
120,hear,0,64,exp,CMC,prod2,5,a_pre,36,81,6
120,scrub,0,64,exp,CMC,prod2,11,a_pre,36,81,6
120,cover,0,64,exp,CMC,prod1,3,post2,36,81,6
121,perform,0,44,exp,CMC,prod3,7,a_pre,32,90,18
121,cover,0,44,exp,CMC,prod1,3,post1,32,90,18
121,shave,0,44,exp,CMC,prod1,4,post1,32,90,18
121,lose,0,44,exp,CMC,prod1,5,post1,32,90,18
121,take,0,44,exp,CMC,prod1,11,post1,32,90,18
121,vacuum,0,44,exp,CMC,prod2,10,post2,32,90,18
121,drink,0,44,exp,CMC,prod2,12,post2,32,90,18
122,boil,0,62,exp,CMC,prod2,9,a_pre,40,90,11
122,scrub,0,62,exp,CMC,prod2,11,a_pre,40,90,11
122,drink,0,62,exp,CMC,prod2,12,a_pre,40,90,11
122,eat,0,62,exp,CMC,prod3,1,post1,40,90,11
122,organize,0,62,exp,CMC,prod3,3,post1,40,90,11
123,wipe,0,0,exp,CMC,prod3,12,post1,25,56,5
124,pump,0,18,exp,CMC,prod3,6,post1,36,84,6
125,boil,0,2,exp,CMC,prod2,9,a_pre,10,69,5
125,scrub,0,2,exp,CMC,prod2,11,a_pre,10,69,5
125,organize,0,2,exp,CMC,prod3,3,post1,10,69,5
125,display,0,2,exp,CMC,prod3,4,post1,10,69,5
125,have,0,2,exp,CMC,prod3,11,post1,10,69,5
125,wipe,0,2,exp,CMC,prod3,12,post1,10,69,5
130,eat,0,23,exp,CMC,prod3,1,a_pre,35,67,3
130,cut,0,23,exp,CMC,prod2,7,post1,35,67,3
130,vacuum,0,23,exp,CMC,prod2,10,post1,35,67,3
130,park,0,23,exp,CMC,prod1,1,post2,35,67,3
290,harvest,0,22,exp,FTF,prod1,2,a_pre,32,68,1
290,drink,0,22,exp,FTF,prod2,12,post2,32,68,1
1270,take,0,56,exp,CMC,prod1,11,post1,24,68,6
1270,drink,0,56,exp,CMC,prod2,12,post2,24,68,6
1280,boil,0,12,exp,CMC,prod2,9,a_pre,20,64,3
1280,scrub,0,12,exp,CMC,prod2,11,a_pre,20,64,3
1280,cover,0,12,exp,CMC,prod1,3,post1,20,64,3
1280,shave,0,12,exp,CMC,prod1,4,post1,20,64,3
1280,lose,0,12,exp,CMC,prod1,5,post1,20,64,3
1280,put,0,12,exp,CMC,prod1,6,post1,20,64,3
1280,hang,0,12,exp,CMC,prod1,10,post1,20,64,3
1280,take,0,12,exp,CMC,prod1,11,post1,20,64,3
1280,eat,0,12,exp,CMC,prod3,1,post2,20,64,3
1280,record,0,12,exp,CMC,prod3,2,post2,20,64,3
1280,display,0,12,exp,CMC,prod3,4,post2,20,64,3
1280,wash,0,12,exp,CMC,prod3,5,post2,20,64,3
1280,stack,0,12,exp,CMC,prod3,8,post2,20,64,3
1280,measure,0,12,exp,CMC,prod3,9,post2,20,64,3
1280,pour,0,12,exp,CMC,prod3,10,post2,20,64,3
1280,have,0,12,exp,CMC,prod3,11,post2,20,64,3
1280,wipe,0,12,exp,CMC,prod3,12,post2,20,64,3
1290,park,0,61,exp,CMC,prod1,1,a_pre,41,74,6
1290,learn,0,61,exp,CMC,prod1,7,a_pre,41,74,6
1290,vacuum,0,61,exp,CMC,prod2,10,post1,41,74,6
1290,drink,0,61,exp,CMC,prod2,12,post1,41,74,6
1290,display,0,61,exp,CMC,prod3,4,post2,41,74,6
1290,wash,0,61,exp,CMC,prod3,5,post2,41,74,6
1290,measure,0,61,exp,CMC,prod3,9,post2,41,74,6
1290,wipe,0,61,exp,CMC,prod3,12,post2,41,74,6
58,organize,0,36,exp,FTF,prod3,3,a_pre,44,71,15
58,shave,0,36,exp,FTF,prod1,4,post1,44,71,15
58,lose,0,36,exp,FTF,prod1,5,post1,44,71,15
58,change,0,36,exp,FTF,prod1,8,post1,44,71,15
58,take,0,36,exp,FTF,prod1,11,post1,44,71,15
58,cook,0,36,exp,FTF,prod1,12,post1,44,71,15
58,vacuum,0,36,exp,FTF,prod2,10,post2,44,71,15
4,sing,0,8,exp,FTF,prod2,6,post1,40,87,5
11,sing,0,17,exp,FTF,prod2,6,a_pre,31,81,6
16,perform,0,26,exp,FTF,prod3,7,post2,42,92,9
19,sing,0,40,exp,FTF,prod2,6,a_pre,28,69,7
19,perform,0,40,exp,FTF,prod3,7,post2,28,69,7
21,study,0,12,exp,FTF,prod2,4,a_pre,23,41,6
21,sing,0,12,exp,FTF,prod2,6,a_pre,23,41,6
23,study,0,36,exp,FTF,prod2,4,a_pre,32,77,1
23,sing,0,36,exp,FTF,prod2,6,a_pre,32,77,1
56,perform,0,0,exp,FTF,prod3,7,a_pre,29,69,6
60,wash,0,70,exp,FTF,prod3,5,a_pre,41,83,18
60,perform,0,70,exp,FTF,prod3,7,a_pre,41,83,18
60,stack,0,70,exp,FTF,prod3,8,a_pre,41,83,18
60,pour,0,70,exp,FTF,prod3,10,a_pre,41,83,18
60,have,0,70,exp,FTF,prod3,11,a_pre,41,83,18
101,change,0,72,exp,CMC,prod1,8,a_pre,29,78,16
104,park,0,30,exp,CMC,prod1,1,a_pre,40,66,17
104,lose,0,30,exp,CMC,prod1,5,a_pre,40,66,17
104,change,0,30,exp,CMC,prod1,8,a_pre,40,66,17
109,perform,0,31,exp,CMC,prod3,7,a_pre,38,69,18
109,stack,0,31,exp,CMC,prod3,8,a_pre,38,69,18
114,park,0,9,exp,CMC,prod1,1,a_pre,33,57,2
114,change,0,9,exp,CMC,prod1,8,a_pre,33,57,2
114,study,0,9,exp,CMC,prod2,4,post1,33,57,2
114,wash,0,9,exp,CMC,prod3,5,post2,33,57,2
114,pump,0,9,exp,CMC,prod3,6,post2,33,57,2
114,perform,0,9,exp,CMC,prod3,7,post2,33,57,2
114,have,0,9,exp,CMC,prod3,11,post2,33,57,2
119,study,0,52,exp,CMC,prod2,4,a_pre,38,78,8
280,have,0,47,exp,FTF,prod3,11,post2,34,78,5
1280,study,0,12,exp,CMC,prod2,4,a_pre,20,64,3
58,wash,0,36,exp,FTF,prod3,5,a_pre,44,71,15
58,perform,0,36,exp,FTF,prod3,7,a_pre,44,71,15
1,store,0,3,exp,FTF,prod2,8,a_pre,40,74,6
1,record,0,3,exp,FTF,prod3,2,post1,40,74,6
1,organize,0,3,exp,FTF,prod3,3,post1,40,74,6
1,display,0,3,exp,FTF,prod3,4,post1,40,74,6
1,wash,0,3,exp,FTF,prod3,5,post1,40,74,6
1,stack,0,3,exp,FTF,prod3,8,post1,40,74,6
1,pour,0,3,exp,FTF,prod3,10,post1,40,74,6
1,park,0,3,exp,FTF,prod1,1,post2,40,74,6
1,shave,0,3,exp,FTF,prod1,4,post2,40,74,6
1,learn,0,3,exp,FTF,prod1,7,post2,40,74,6
1,change,0,3,exp,FTF,prod1,8,post2,40,74,6
1,receive,0,3,exp,FTF,prod1,9,post2,40,74,6
1,hang,0,3,exp,FTF,prod1,10,post2,40,74,6
4,harvest,0,8,exp,FTF,prod1,2,a_pre,40,87,5
4,cover,0,8,exp,FTF,prod1,3,a_pre,40,87,5
4,put,0,8,exp,FTF,prod1,6,a_pre,40,87,5
4,learn,0,8,exp,FTF,prod1,7,a_pre,40,87,5
4,change,0,8,exp,FTF,prod1,8,a_pre,40,87,5
4,receive,0,8,exp,FTF,prod1,9,a_pre,40,87,5
4,hang,0,8,exp,FTF,prod1,10,a_pre,40,87,5
4,take,0,8,exp,FTF,prod1,11,a_pre,40,87,5
4,cook,0,8,exp,FTF,prod1,12,a_pre,40,87,5
4,set,0,8,exp,FTF,prod2,1,post1,40,87,5
4,select,0,8,exp,FTF,prod2,2,post1,40,87,5
4,mount,0,8,exp,FTF,prod2,3,post1,40,87,5
4,study,0,8,exp,FTF,prod2,4,post1,40,87,5
4,store,0,8,exp,FTF,prod2,8,post1,40,87,5
4,boil,0,8,exp,FTF,prod2,9,post1,40,87,5
4,vacuum,0,8,exp,FTF,prod2,10,post1,40,87,5
4,scrub,0,8,exp,FTF,prod2,11,post1,40,87,5
4,drink,0,8,exp,FTF,prod2,12,post1,40,87,5
4,eat,0,8,exp,FTF,prod3,1,post2,40,87,5
4,record,0,8,exp,FTF,prod3,2,post2,40,87,5
4,organize,0,8,exp,FTF,prod3,3,post2,40,87,5
4,display,0,8,exp,FTF,prod3,4,post2,40,87,5
4,wash,0,8,exp,FTF,prod3,5,post2,40,87,5
4,perform,0,8,exp,FTF,prod3,7,post2,40,87,5
4,stack,0,8,exp,FTF,prod3,8,post2,40,87,5
4,measure,0,8,exp,FTF,prod3,9,post2,40,87,5
4,have,0,8,exp,FTF,prod3,11,post2,40,87,5
4,wipe,0,8,exp,FTF,prod3,12,post2,40,87,5
5,lose,0,19,exp,FTF,prod1,5,a_pre,35,46,6
5,put,0,19,exp,FTF,prod1,6,a_pre,35,46,6
5,learn,0,19,exp,FTF,prod1,7,a_pre,35,46,6
5,change,0,19,exp,FTF,prod1,8,a_pre,35,46,6
5,select,0,19,exp,FTF,prod2,2,post1,35,46,6
5,hear,0,19,exp,FTF,prod2,5,post1,35,46,6
5,sing,0,19,exp,FTF,prod2,6,post1,35,46,6
5,cut,0,19,exp,FTF,prod2,7,post1,35,46,6
5,boil,0,19,exp,FTF,prod2,9,post1,35,46,6
5,vacuum,0,19,exp,FTF,prod2,10,post1,35,46,6
5,scrub,0,19,exp,FTF,prod2,11,post1,35,46,6
5,eat,0,19,exp,FTF,prod3,1,post2,35,46,6
5,record,0,19,exp,FTF,prod3,2,post2,35,46,6
5,organize,0,19,exp,FTF,prod3,3,post2,35,46,6
5,display,0,19,exp,FTF,prod3,4,post2,35,46,6
5,wash,0,19,exp,FTF,prod3,5,post2,35,46,6
5,perform,0,19,exp,FTF,prod3,7,post2,35,46,6
5,stack,0,19,exp,FTF,prod3,8,post2,35,46,6
5,measure,0,19,exp,FTF,prod3,9,post2,35,46,6
5,pour,0,19,exp,FTF,prod3,10,post2,35,46,6
5,have,0,19,exp,FTF,prod3,11,post2,35,46,6
5,wipe,0,19,exp,FTF,prod3,12,post2,35,46,6
6,select,0,46,exp,FTF,prod2,2,post1,33,68,14
7,select,0,23,exp,FTF,prod2,2,post1,34,55,7
7,study,0,23,exp,FTF,prod2,4,post1,34,55,7
7,sing,0,23,exp,FTF,prod2,6,post1,34,55,7
7,cut,0,23,exp,FTF,prod2,7,post1,34,55,7
7,store,0,23,exp,FTF,prod2,8,post1,34,55,7
7,vacuum,0,23,exp,FTF,prod2,10,post1,34,55,7
7,scrub,0,23,exp,FTF,prod2,11,post1,34,55,7
7,harvest,0,23,exp,FTF,prod1,2,post2,34,55,7
7,cover,0,23,exp,FTF,prod1,3,post2,34,55,7
7,shave,0,23,exp,FTF,prod1,4,post2,34,55,7
7,put,0,23,exp,FTF,prod1,6,post2,34,55,7
7,change,0,23,exp,FTF,prod1,8,post2,34,55,7
7,receive,0,23,exp,FTF,prod1,9,post2,34,55,7
7,hang,0,23,exp,FTF,prod1,10,post2,34,55,7
7,take,0,23,exp,FTF,prod1,11,post2,34,55,7
7,cook,0,23,exp,FTF,prod1,12,post2,34,55,7
8,eat,0,16,exp,FTF,prod3,1,a_pre,23,92,4
8,organize,0,16,exp,FTF,prod3,3,a_pre,23,92,4
8,wipe,0,16,exp,FTF,prod3,12,a_pre,23,92,4
8,select,0,16,exp,FTF,prod2,2,post1,23,92,4
8,hear,0,16,exp,FTF,prod2,5,post1,23,92,4
8,sing,0,16,exp,FTF,prod2,6,post1,23,92,4
8,store,0,16,exp,FTF,prod2,8,post1,23,92,4
8,boil,0,16,exp,FTF,prod2,9,post1,23,92,4
8,vacuum,0,16,exp,FTF,prod2,10,post1,23,92,4
8,scrub,0,16,exp,FTF,prod2,11,post1,23,92,4
8,drink,0,16,exp,FTF,prod2,12,post1,23,92,4
8,harvest,0,16,exp,FTF,prod1,2,post2,23,92,4
8,cover,0,16,exp,FTF,prod1,3,post2,23,92,4
8,shave,0,16,exp,FTF,prod1,4,post2,23,92,4
8,put,0,16,exp,FTF,prod1,6,post2,23,92,4
8,learn,0,16,exp,FTF,prod1,7,post2,23,92,4
8,change,0,16,exp,FTF,prod1,8,post2,23,92,4
8,hang,0,16,exp,FTF,prod1,10,post2,23,92,4
8,take,0,16,exp,FTF,prod1,11,post2,23,92,4
8,cook,0,16,exp,FTF,prod1,12,post2,23,92,4
9,set,0,0,exp,FTF,prod2,1,post1,31,81,0
9,select,0,0,exp,FTF,prod2,2,post1,31,81,0
9,study,0,0,exp,FTF,prod2,4,post1,31,81,0
9,store,0,0,exp,FTF,prod2,8,post1,31,81,0
9,vacuum,0,0,exp,FTF,prod2,10,post1,31,81,0
9,change,0,0,exp,FTF,prod1,8,post2,31,81,0
9,hang,0,0,exp,FTF,prod1,10,post2,31,81,0
9,take,0,0,exp,FTF,prod1,11,post2,31,81,0
9,cook,0,0,exp,FTF,prod1,12,post2,31,81,0
10,hear,0,12,exp,FTF,prod2,5,a_pre,30,79,6
10,sing,0,12,exp,FTF,prod2,6,a_pre,30,79,6
10,pump,0,12,exp,FTF,prod3,6,post1,30,79,6
10,stack,0,12,exp,FTF,prod3,8,post1,30,79,6
10,harvest,0,12,exp,FTF,prod1,2,post2,30,79,6
10,shave,0,12,exp,FTF,prod1,4,post2,30,79,6
10,learn,0,12,exp,FTF,prod1,7,post2,30,79,6
10,change,0,12,exp,FTF,prod1,8,post2,30,79,6
10,take,0,12,exp,FTF,prod1,11,post2,30,79,6
11,select,0,17,exp,FTF,prod2,2,a_pre,31,81,6
11,mount,0,17,exp,FTF,prod2,3,a_pre,31,81,6
11,study,0,17,exp,FTF,prod2,4,a_pre,31,81,6
11,hear,0,17,exp,FTF,prod2,5,a_pre,31,81,6
11,cut,0,17,exp,FTF,prod2,7,a_pre,31,81,6
11,vacuum,0,17,exp,FTF,prod2,10,a_pre,31,81,6
11,scrub,0,17,exp,FTF,prod2,11,a_pre,31,81,6
11,record,0,17,exp,FTF,prod3,2,post1,31,81,6
11,organize,0,17,exp,FTF,prod3,3,post1,31,81,6
11,wash,0,17,exp,FTF,prod3,5,post1,31,81,6
11,perform,0,17,exp,FTF,prod3,7,post1,31,81,6
11,stack,0,17,exp,FTF,prod3,8,post1,31,81,6
11,measure,0,17,exp,FTF,prod3,9,post1,31,81,6
11,pour,0,17,exp,FTF,prod3,10,post1,31,81,6
11,have,0,17,exp,FTF,prod3,11,post1,31,81,6
11,wipe,0,17,exp,FTF,prod3,12,post1,31,81,6
11,lose,0,17,exp,FTF,prod1,5,post2,31,81,6
11,learn,0,17,exp,FTF,prod1,7,post2,31,81,6
11,change,0,17,exp,FTF,prod1,8,post2,31,81,6
11,receive,0,17,exp,FTF,prod1,9,post2,31,81,6
11,take,0,17,exp,FTF,prod1,11,post2,31,81,6
11,cook,0,17,exp,FTF,prod1,12,post2,31,81,6
12,park,0,10,exp,FTF,prod1,1,post1,35,84,5
12,lose,0,10,exp,FTF,prod1,5,post1,35,84,5
12,learn,0,10,exp,FTF,prod1,7,post1,35,84,5
12,change,0,10,exp,FTF,prod1,8,post1,35,84,5
12,receive,0,10,exp,FTF,prod1,9,post1,35,84,5
12,hang,0,10,exp,FTF,prod1,10,post1,35,84,5
12,take,0,10,exp,FTF,prod1,11,post1,35,84,5
12,cook,0,10,exp,FTF,prod1,12,post1,35,84,5
12,set,0,10,exp,FTF,prod2,1,post2,35,84,5
12,select,0,10,exp,FTF,prod2,2,post2,35,84,5
12,mount,0,10,exp,FTF,prod2,3,post2,35,84,5
12,hear,0,10,exp,FTF,prod2,5,post2,35,84,5
12,cut,0,10,exp,FTF,prod2,7,post2,35,84,5
12,store,0,10,exp,FTF,prod2,8,post2,35,84,5
12,boil,0,10,exp,FTF,prod2,9,post2,35,84,5
12,scrub,0,10,exp,FTF,prod2,11,post2,35,84,5
12,drink,0,10,exp,FTF,prod2,12,post2,35,84,5
13,take,0,3,exp,FTF,prod1,11,post1,45,90,13
13,set,0,3,exp,FTF,prod2,1,post2,45,90,13
13,store,0,3,exp,FTF,prod2,8,post2,45,90,13
14,perform,0,39,exp,FTF,prod3,7,a_pre,33,91,5
14,stack,0,39,exp,FTF,prod3,8,a_pre,33,91,5
14,pour,0,39,exp,FTF,prod3,10,a_pre,33,91,5
14,harvest,0,39,exp,FTF,prod1,2,post1,33,91,5
14,cover,0,39,exp,FTF,prod1,3,post1,33,91,5
14,shave,0,39,exp,FTF,prod1,4,post1,33,91,5
14,lose,0,39,exp,FTF,prod1,5,post1,33,91,5
14,select,0,39,exp,FTF,prod2,2,post2,33,91,5
14,cut,0,39,exp,FTF,prod2,7,post2,33,91,5
15,park,0,1,exp,FTF,prod1,1,post1,31,67,4
15,harvest,0,1,exp,FTF,prod1,2,post1,31,67,4
15,cover,0,1,exp,FTF,prod1,3,post1,31,67,4
15,shave,0,1,exp,FTF,prod1,4,post1,31,67,4
15,lose,0,1,exp,FTF,prod1,5,post1,31,67,4
15,put,0,1,exp,FTF,prod1,6,post1,31,67,4
15,learn,0,1,exp,FTF,prod1,7,post1,31,67,4
15,change,0,1,exp,FTF,prod1,8,post1,31,67,4
15,receive,0,1,exp,FTF,prod1,9,post1,31,67,4
15,hang,0,1,exp,FTF,prod1,10,post1,31,67,4
15,take,0,1,exp,FTF,prod1,11,post1,31,67,4
15,cook,0,1,exp,FTF,prod1,12,post1,31,67,4
16,park,0,26,exp,FTF,prod1,1,a_pre,42,92,9
16,harvest,0,26,exp,FTF,prod1,2,a_pre,42,92,9
16,cover,0,26,exp,FTF,prod1,3,a_pre,42,92,9
16,shave,0,26,exp,FTF,prod1,4,a_pre,42,92,9
16,lose,0,26,exp,FTF,prod1,5,a_pre,42,92,9
16,learn,0,26,exp,FTF,prod1,7,a_pre,42,92,9
16,change,0,26,exp,FTF,prod1,8,a_pre,42,92,9
16,receive,0,26,exp,FTF,prod1,9,a_pre,42,92,9
16,hang,0,26,exp,FTF,prod1,10,a_pre,42,92,9
16,cook,0,26,exp,FTF,prod1,11,a_pre,42,92,9
16,take,0,26,exp,FTF,prod1,12,a_pre,42,92,9
16,select,0,26,exp,FTF,prod2,2,post1,42,92,9
16,store,0,26,exp,FTF,prod2,8,post1,42,92,9
16,drink,0,26,exp,FTF,prod2,12,post1,42,92,9
16,record,0,26,exp,FTF,prod3,2,post2,42,92,9
16,organize,0,26,exp,FTF,prod3,3,post2,42,92,9
16,wash,0,26,exp,FTF,prod3,5,post2,42,92,9
16,pump,0,26,exp,FTF,prod3,6,post2,42,92,9
16,stack,0,26,exp,FTF,prod3,8,post2,42,92,9
16,wipe,0,26,exp,FTF,prod3,12,post2,42,92,9
17,lose,0,13,exp,FTF,prod1,5,a_pre,19,97,5
17,record,0,13,exp,FTF,prod3,2,post1,19,97,5
17,organize,0,13,exp,FTF,prod3,3,post1,19,97,5
17,display,0,13,exp,FTF,prod3,4,post1,19,97,5
17,study,0,13,exp,FTF,prod2,4,post2,19,97,5
